product_id,lead_time_days,safety_stock
8140854,3,30
8140872,3,32
8140855,2,22
8140873,3,17
6206027,2,29
6206024,3,25
6206025,4,30
8033313,3,16
8040815,6,17
8033315,2,18
8027536,7,19
8027532,7,6
8119991,5,40
8119990,3,6
8040370,2,6
8142516,4,9
8117957,5,24
8033319,7,17
8131386,6,40
8039873,3,19
8116651,4,8
8027527,7,6
8122586,5,39
8134144,4,33
8134145,3,33
8134143,4,29
8031477,3,37
8031482,5,14
8031481,4,29
8134146,4,39
8031478,2,14
8035151,5,35
8028752,7,33
8028753,2,39
8028773,3,11
8028776,4,33
8028763,4,9
8028767,4,28
8035150,3,33
8141919,6,11
8109618,7,18
8112118,3,9
8138086,3,28
8041777,5,35
8138089,6,14
8127340,6,34
8127439,4,24
8141950,2,23
8041775,2,27
8138077,4,27
8139561,2,39
8112117,2,8
8041771,3,36
8041772,3,5
8138084,4,23
8041779,3,15
8134920,5,34
8141949,4,20
8041778,5,35
8122927,3,38
8122928,7,40
8134921,4,9
8138081,4,34
8143499,3,15
8142332,2,30
8131530,4,35
8141748,5,24
8141749,3,29
8141680,6,39
8138879,5,9
8138881,4,40
8141681,6,36
8137252,5,40
8141679,2,9
8138880,2,37
8138882,6,29
8142331,4,13
8131531,5,32
8139854,2,25
8141747,2,14
8136615,5,30
8137881,3,5
8137882,6,8
8137878,7,38
8137875,4,11
8137877,6,7
8137883,5,40
8137880,3,10
8000050,3,7
8137994,2,32
8137995,4,13
8137992,5,34
8137993,3,29
8143460,6,35
8143461,5,38
8143462,2,27
8121349,5,10
8028916,6,27
8131701,4,15
8008040,4,18
8012418,5,25
8025348,3,18
8121348,4,13
8126523,5,24
8126524,5,25
8126526,4,26
8139945,3,32
8126522,5,18
8143373,7,24
8143357,4,36
8143359,6,15
8034726,5,39
8118134,6,13
8118135,6,16
8118130,4,37
8118133,7,26
8118129,5,26
8118703,3,26
8122025,7,23
8122029,3,36
8015639,6,40
6300794,5,6
6310105,6,25
8116044,6,36
8039480,7,16
8030088,7,6
8129020,7,36
8030089,3,9
8139375,7,34
8116061,7,27
8118463,7,7
8116209,6,8
8136553,6,27
8126353,6,16
8139180,4,20
8139179,3,8
8133467,3,37
8133468,4,38
8133469,7,39
8012536,5,15
8035350,5,12
8116206,3,32
8037935,5,6
8037936,4,38
8139873,3,16
8139872,5,38
8021029,7,40
8023163,6,7
8016122,5,6
8011313,5,12
8023197,4,27
8118854,5,35
8118851,2,14
8118853,7,22
8118850,5,37
8128622,2,26
8118855,3,19
8118852,5,12
8117865,3,30
8117864,4,22
8117867,3,26
8117866,7,15
8128051,6,25
8117576,2,17
8124631,7,21
8129367,7,18
8117579,7,32
8141055,5,34
8135189,7,23
8128048,7,23
8134132,7,9
8117578,6,32
8125643,4,12
8139641,5,29
8139640,4,36
8139639,5,31
8117575,4,14
8141728,2,26
8134977,5,14
8134976,4,34
8134978,7,21
8134979,3,7
8124247,4,7
8117577,3,10
8127028,6,29
8122070,3,12
8141960,4,13
8141961,3,17
9992652,6,34
9998127,5,37
8031395,6,32
8119217,3,11
8119218,4,35
8140055,5,26
8009906,3,22
8009905,7,37
8009904,4,10
8110392,5,25
8130218,4,37
8130219,3,6
8130220,6,12
8022518,4,32
8128760,4,5
8009911,7,38
8009910,5,6
8139891,7,9
8009902,3,9
8009901,4,23
8031394,7,10
6030202,7,12
6039003,2,20
8027490,7,19
8013521,6,18
8118089,5,27
8022168,3,19
8118112,6,37
8139733,3,18
8139753,5,11
8118100,2,40
6301106,3,7
8118099,7,11
8013522,5,26
8139752,2,36
6310405,6,6
6301105,5,36
8118092,7,20
8140734,3,31
8127798,7,32
8000988,2,18
8143045,4,8
6300593,2,12
8033880,5,16
8013523,3,37
8000598,4,27
6300594,2,38
8013520,2,30
8001186,4,24
8022166,4,25
8143046,4,40
8133413,7,31
8133414,4,27
8132497,4,37
8134300,7,22
8127022,7,19
8109584,6,31
8124188,5,28
8033875,5,32
8114707,5,8
8122791,5,14
8122143,3,36
8122144,5,6
8110625,4,17
8140731,5,21
8136694,6,17
8025636,7,38
8013304,4,37
8126225,3,36
6030355,2,40
6030354,7,39
6030351,7,24
6533140,3,24
6300304,7,20
6300320,3,18
8118507,6,21
8118511,6,38
8118509,7,23
8118510,7,19
8138899,4,28
8118512,6,32
8141795,4,11
8031392,3,28
6310541,7,15
8110943,2,26
8129332,2,13
8021400,5,12
8113208,5,17
8129392,2,5
8129394,4,30
8129389,5,12
8024909,2,32
8122045,6,23
8141622,7,14
8141623,3,18
8141621,2,21
8141624,2,18
6300299,3,26
8130252,7,34
6039010,5,17
6530722,5,32
6530723,3,29
8142060,7,38
8122046,2,23
8141625,4,16
8121527,7,36
8121526,6,21
8130776,6,23
8130777,3,24
8121524,6,15
8040778,4,7
6309975,3,21
6309969,2,7
8116235,4,12
8122539,4,15
8141629,6,19
8019917,3,15
8022186,3,19
8012265,3,24
6530721,6,31
6309977,6,40
8129252,3,32
8012595,7,39
8136507,4,28
8036024,2,12
8133053,7,37
8129253,7,17
8138808,4,8
8138013,6,23
8138014,5,23
8143454,2,40
8133052,4,16
8016541,3,30
8123532,2,28
8123531,6,28
8143455,7,33
8129251,2,32
8129250,7,9
8129254,2,9
8139882,3,24
8139885,2,24
8038020,5,18
8006949,4,18
8021892,5,35
8006946,7,23
8029490,2,24
8003961,2,24
8039919,6,17
8039917,5,33
8039920,2,34
8039918,3,18
8016129,7,12
8018740,6,20
8016130,4,11
8024266,2,40
8039109,7,11
8002492,2,36
8002493,3,11
8031445,3,20
8031402,2,16
8022522,7,36
8002489,5,31
8002490,7,36
8032575,6,39
8039916,3,7
8019163,4,36
8022523,3,5
8012315,4,11
8012314,2,18
8033350,4,30
8033352,4,12
8021894,6,13
8021893,7,7
8142541,4,29
8142546,6,23
8016221,4,34
8118074,6,31
8014426,3,13
8141793,5,10
8140797,3,35
8142206,6,12
8030610,4,33
8030611,7,7
8032259,4,30
8021267,5,38
8021266,3,30
8113043,2,25
8113045,2,20
8014423,5,12
8138973,7,7
8014425,7,39
8014424,3,19
8139020,2,21
8035430,4,8
8041314,2,11
8035431,4,24
8041315,7,39
8035432,4,17
8137510,3,6
8138071,4,16
8020833,5,27
8019580,7,29
8137511,7,13
8137512,3,31
8021966,3,29
8030612,4,30
8139021,6,31
8128535,4,22
8137804,2,11
8014422,4,6
8014417,4,14
8118073,7,24
8014416,4,7
8014419,6,30
8014418,2,23
8118072,6,22
8118071,5,13
8014420,7,39
8111595,3,23
8111594,7,33
8014421,3,13
6310781,4,10
6310782,2,21
6310794,3,30
6310793,2,11
6310784,2,26
6310787,4,27
6310788,3,27
6310797,2,21
6310789,3,32
6310790,3,37
6310785,5,36
6310791,7,29
6310796,6,24
6310792,5,19
6310795,4,33
6030833,7,37
8009682,5,12
6030831,4,33
8035457,3,21
8026296,2,38
8035492,5,10
8035491,4,5
8026300,3,20
8026292,6,31
8026295,5,33
8035452,4,31
8030458,2,28
8026290,5,28
8026294,6,19
8027664,2,23
8033267,3,37
8035453,6,9
8026312,2,32
8026313,5,36
8026315,2,12
8026309,3,19
8125123,3,21
8035451,7,17
8127436,5,22
8030389,2,14
8026319,3,26
8026317,6,6
8030459,7,16
8035590,6,25
8035589,4,29
8035459,6,23
8035588,2,30
8125124,3,8
8026301,3,39
8026298,7,22
8026297,7,30
8035455,5,29
8026307,3,31
8026327,2,19
8026330,7,32
8035454,4,15
8114240,2,26
8030390,5,22
8027667,6,12
8027668,6,6
8026337,6,23
8026340,7,30
8030460,2,20
8026339,3,21
8033268,4,29
8026336,2,11
8026338,7,35
8027669,3,20
8031961,6,36
8127437,4,26
8035489,2,14
8026335,2,35
8030391,3,6
8035460,7,31
8125122,6,32
8028518,4,27
8028484,3,24
8112179,6,37
8112178,7,31
8132856,4,28
8130574,4,36
8130573,6,5
8130577,2,39
8130578,2,27
8130579,2,39
8130580,7,25
8112180,7,22
8124305,2,25
8122708,3,12
8124304,5,32
8134911,6,36
8135748,7,20
8134538,3,30
8137872,2,9
8137873,5,22
8112125,2,22
8112164,6,21
8112177,4,13
8143778,2,40
8112151,6,24
8137874,4,12
8124307,2,37
8118929,3,14
8118930,2,13
8134544,4,33
8134540,6,40
8124980,3,36
8124981,6,5
8124979,3,19
8135504,5,11
8135503,4,21
8135502,6,7
8135489,2,20
8135500,4,7
8135499,3,38
8135497,5,27
6530522,6,9
8122859,7,35
6530525,3,18
6530527,3,14
8125306,5,35
8007035,3,11
6530529,5,28
8110786,4,8
8122858,7,29
6530530,5,33
6300993,7,25
6530533,2,38
6530534,4,29
6310304,7,39
6530537,3,37
8022417,5,35
6530538,7,38
6530539,5,12
6530540,5,12
6530542,5,17
6530543,3,10
6530544,6,5
6530545,5,20
6301263,4,40
8040004,6,9
8011597,4,8
8122852,5,28
8011600,6,11
8018430,5,12
8018429,3,20
8018447,3,14
8018446,7,19
8018444,5,10
8018443,6,25
8018442,6,13
8018441,4,21
8020245,3,13
8018440,2,19
8018439,2,40
8110773,6,19
8018437,2,6
8018436,4,30
8018435,5,24
8134613,4,30
8020418,4,21
8020005,3,11
8018434,3,6
8018433,2,39
8110778,7,34
8021222,6,32
8018432,2,9
8137458,6,36
8142851,7,5
8142852,3,30
8142853,4,20
8142854,6,11
8142855,4,30
8142856,2,26
8142857,4,29
8142858,4,31
8142859,5,37
8142860,7,40
8026737,7,29
8026732,4,14
8026733,4,20
8039834,7,16
8039988,6,39
8039989,4,38
8039787,3,28
8039987,4,18
8114421,3,18
8114419,5,7
8114420,2,19
8126264,5,10
8141170,3,36
8141169,5,28
8141171,6,17
8117607,6,10
8123192,7,37
6033636,2,16
8117609,2,21
8037690,4,19
8037689,3,11
8037691,3,29
8117608,6,19
8130575,5,6
8130215,6,35
8123194,4,17
8124291,6,12
8123195,4,23
8039845,7,32
8039847,7,27
8141952,2,16
8039843,5,19
8039849,7,33
8121709,3,26
8039851,2,6
8139560,5,38
8128943,4,10
8119413,3,10
8141957,5,32
8119415,3,36
8141953,5,15
8119417,6,20
8039844,3,29
8141951,4,11
8039842,5,30
8039848,4,9
8121708,5,8
8039850,7,30
8128947,3,29
8139559,6,32
8139558,6,11
8021060,6,20
8139625,3,8
8041171,3,23
8038370,4,7
8139627,4,19
6033609,5,17
8025269,5,25
8041172,7,8
8139628,5,33
8136500,3,25
8136501,3,11
8140263,5,27
8140265,2,9
8140264,3,11
8122336,7,28
8130618,6,27
8136499,7,26
8127489,2,13
8122335,6,14
8141259,3,29
8137913,7,6
8142436,6,12
8137909,6,17
8137733,4,11
8141257,5,16
8141258,7,10
8137940,3,29
8143976,4,30
8143977,4,14
8141256,2,35
8142435,4,10
8141255,3,36
8137734,6,16
8141260,5,17
8121343,4,34
8139861,3,8
8139862,4,25
8139863,6,24
8139864,7,26
8133325,7,29
8026817,5,40
8141547,4,30
8031908,6,32
8009712,6,23
8123630,2,29
8141674,2,29
8127376,2,36
8009723,6,30
8029127,3,33
8116568,3,23
8116554,5,39
8123586,4,38
8123588,7,13
8022177,7,22
8039688,6,34
8123585,7,40
8123587,2,31
8012730,3,37
8022818,4,33
8130723,2,25
8112999,5,19
8024549,3,18
8019417,7,25
8019416,3,13
8116566,7,5
8126085,3,36
8139194,5,32
8139193,4,8
8136075,3,37
8119208,3,32
8024552,2,22
8000739,2,16
8033618,3,32
8133321,7,36
8142877,7,23
8022183,2,24
8142919,5,16
8142918,2,28
8143684,6,33
8143698,4,37
8143701,3,34
8142917,2,15
8143696,6,8
8143699,7,37
8142916,4,19
8143697,6,27
8143700,7,27
8143683,4,34
8021713,4,12
6211702,6,34
6211703,2,23
6211701,5,30
8028180,7,33
8134640,7,35
8134645,5,37
8134647,7,10
8134646,4,31
8134643,5,25
8134644,5,31
8134641,6,12
8134654,2,20
8134648,2,6
8134655,6,6
8134649,7,35
8134651,6,22
8134650,7,23
8134652,3,39
8134653,2,37
8134656,5,14
8134657,6,34
8139359,6,15
8134642,7,39
8134633,6,24
8134634,7,31
8139357,5,23
8134638,3,27
8134639,5,11
8134637,3,8
8139358,4,11
9995637,4,5
8141145,7,23
8030202,7,39
8141144,3,9
8138051,4,32
8131316,3,5
6300360,6,26
6032701,4,23
6031142,5,12
8010898,7,5
8003156,7,39
8027782,7,26
8122676,6,31
6536071,7,17
8136691,3,38
8136692,5,22
8143424,4,36
8143138,3,16
8113518,7,31
8136352,7,40
8131114,3,20
8001083,2,14
8137668,4,36
8114979,5,25
8114980,7,5
8129550,4,31
8124166,7,38
8119062,3,32
8136178,2,14
8124165,3,7
8136180,6,40
8119068,3,40
8136181,4,9
8136693,4,25
8131103,7,37
8032470,7,34
8126683,6,8
8113767,3,17
8018493,6,39
6300505,7,19
8126924,3,17
8114978,6,10
8114977,5,24
8143967,3,11
8143966,2,30
8031377,7,19
8031376,5,31
8031375,4,12
8124243,7,6
8124242,4,18
8124241,6,9
8128762,3,30
8143591,7,8
8143589,6,23
8143590,2,32
8143592,7,11
8115136,3,23
8115134,2,5
8115135,6,33
8005526,7,16
8131511,3,10
8126510,6,40
8131693,7,29
8142061,7,13
8131510,5,21
8126509,6,8
8131505,4,12
8142058,5,31
8131507,4,18
8126508,3,37
8142057,3,11
8126901,6,20
8131508,7,7
8126507,7,12
8131694,7,36
8142062,5,10
8131509,6,9
8126506,6,21
8131695,6,22
8142063,4,5
8126504,3,17
8126501,7,22
8126500,3,33
8126505,7,18
8126499,4,26
8126902,5,7
8126503,3,8
8126498,2,8
8126502,2,20
8126497,7,17
8135821,4,11
8135822,7,18
8135823,4,10
8028334,6,18
8140508,3,12
8140509,4,24
8130173,5,31
8131690,7,8
8130172,6,15
8131691,3,27
8130171,3,8
8130528,4,18
8130167,4,16
8130168,5,10
8130170,7,28
8131692,2,10
8130169,5,14
8131689,4,33
8114684,6,38
8114683,5,6
8114685,4,16
8114686,2,28
8140507,4,34
8112091,6,37
8112090,3,5
8112092,4,29
8120408,5,32
8137121,4,9
8025215,5,36
8115837,3,33
8115838,7,25
8038534,5,26
8025912,6,35
8025909,3,20
8123102,4,30
8139629,5,27
8139630,4,8
8124230,7,25
8137040,2,31
8137039,6,20
8123103,2,8
8000772,7,25
8020762,5,33
8011144,7,24
8011145,7,5
8014678,4,20
8137105,4,13
8124234,4,32
8022174,7,38
8124238,3,35
8136511,7,6
8136515,4,15
8129166,2,8
8129181,4,24
8129179,2,27
8129186,3,38
8129183,6,17
8129182,6,31
8127370,7,34
8127373,3,21
8127371,3,16
8131517,6,39
8137045,6,24
8137041,3,35
8130198,3,19
8130197,6,37
8114657,5,14
8130202,5,37
8130201,4,17
8130196,5,26
8130195,7,14
8131518,4,6
8131522,5,29
8131521,5,27
8131520,6,25
8131519,7,37
8136514,7,14
8136512,6,38
8129178,6,29
8129177,7,14
8129180,4,15
8129185,4,25
8129184,6,27
8129187,6,26
8127369,2,30
8127372,7,34
8127368,4,24
8131516,3,16
8137044,4,30
8137042,4,9
8131514,3,40
8130200,7,30
8130199,5,31
8130204,5,23
8130203,5,36
8130194,3,29
8130193,3,30
8138695,3,14
8139202,6,6
8124239,6,15
8112056,5,33
8112057,5,28
8124229,2,37
8137037,7,23
8137038,6,38
8019433,7,35
8020761,4,15
8011146,2,5
8011147,7,38
8137046,3,10
8142694,4,21
8142695,4,18
8016482,5,25
8022059,7,35
8041573,4,31
8017719,5,8
8017720,2,40
8119285,5,13
8119286,2,19
8119288,4,13
8119290,6,37
8034200,3,16
8039165,6,31
8138515,4,25
8032155,2,15
8021371,7,37
8021370,6,23
8041111,2,29
8032156,3,24
8114407,6,23
8032157,3,37
8138516,3,6
8041112,5,11
8136247,5,17
8136255,4,21
8110733,7,17
8112818,4,30
8131675,6,24
8131674,2,37
8043120,6,37
8131678,7,28
8131677,5,12
8131672,7,11
8110735,7,39
8122893,3,14
8043125,6,29
8043109,6,9
8137735,5,30
8137943,6,5
8133418,5,15
8133419,7,34
8043123,3,19
8110734,6,8
8043111,5,8
8043116,3,12
8043121,5,24
8129118,7,21
8032572,3,28
8032571,5,12
8041103,7,24
8032574,6,9
8001066,2,27
8001067,4,35
8001068,7,40
8119633,4,31
8119632,7,15
8119631,4,20
8128761,5,29
8021131,7,8
8021129,4,36
8008707,6,5
8008705,6,23
8023143,4,29
8142365,2,30
8142364,3,35
8142363,2,20
8142366,3,30
8143078,6,33
8016928,3,33
8016927,3,9
8014520,6,25
8014519,2,33
8011041,4,23
8011036,6,27
8010794,3,19
8016926,7,27
8132859,4,14
8140087,2,23
8133582,5,39
8133584,3,6
8132861,5,24
8132860,7,33
8133583,6,18
8133586,7,11
8021024,5,35
8033858,7,32
8022476,2,10
8022477,5,33
8022478,6,36
8022479,4,29
8022480,5,33
8022469,6,35
8115353,4,14
8022481,5,31
8022471,2,38
8022473,3,14
8022482,5,26
8115355,4,6
8022470,6,26
8022472,4,15
8022474,6,34
8022475,6,5
8115354,3,7
8022483,6,36
6039446,6,15
6206016,7,36
8001303,3,31
8013177,3,7
8002715,5,32
6253702,3,24
6253703,5,26
8035981,7,39
8031545,5,29
8141838,6,17
8032489,5,23
8028028,5,32
8009001,7,32
8127397,6,15
8009000,2,40
8032490,4,31
8140342,6,8
8140343,6,5
8042035,7,36
8141555,2,20
8141553,2,8
8141554,6,7
8141552,5,24
8135071,5,7
8135078,3,24
8129534,6,19
8132402,5,13
8039519,2,12
8037073,2,17
8127512,5,15
8119599,7,12
8027823,5,8
8027821,2,14
8039518,2,21
8024271,6,5
8124620,4,10
8037072,2,32
8027822,4,26
8039517,6,13
8127517,3,40
8134733,6,13
8134732,6,38
8140134,7,26
8132399,5,9
8024269,4,12
8119583,5,27
8129637,3,35
8027824,5,27
8124733,3,13
8024288,6,26
8029974,2,11
8000557,7,26
8000556,4,17
466939,2,18
9995000,2,35
8039099,5,6
8003163,6,15
8008711,6,9
8003168,3,14
8039102,6,24
8039103,3,23
8014180,3,16
8039100,3,13
8039101,6,7
8003164,6,24
8003161,7,16
8138970,4,36
8140003,5,33
6300083,3,15
6300081,6,40
6033106,5,28
6033111,3,23
6300085,4,29
6300075,6,32
8039084,6,37
6300078,7,5
8001017,6,34
8001018,4,36
6300077,2,15
8011251,6,11
8138972,5,7
6033112,3,35
8021923,3,35
8039082,2,19
8039081,6,34
8039083,5,35
8039098,6,17
6033263,7,38
6300086,3,26
8005262,2,36
8003175,4,21
6300079,5,13
8140005,7,17
8014184,6,34
6300076,4,8
8127425,6,12
8128790,7,9
8140007,7,30
6033262,7,5
8003169,3,25
6300080,3,13
6033109,5,20
8140001,3,10
6300084,4,15
6300082,6,27
8138971,4,9
8007404,2,30
8003162,6,10
8139109,3,40
8139110,4,36
8142878,2,35
8139111,2,40
8142879,6,27
8139107,6,21
8139106,7,38
8139108,3,17
8139112,2,8
8114511,7,9
8042814,5,36
8141709,3,30
8136620,5,40
8141713,3,38
8109554,3,40
8042812,2,14
8121374,6,23
8141710,6,28
8141712,2,24
8140192,3,15
8121372,2,10
8137813,4,9
8137814,5,6
8137815,6,29
8127014,2,22
8127015,4,36
8127016,5,33
8137253,7,16
8042809,2,30
8137254,3,27
8042810,2,8
8109556,6,38
8109553,6,37
8141711,3,18
8116940,3,13
8121371,4,15
8109558,6,29
8109559,4,13
8114514,2,30
8133591,5,25
8133593,6,28
8133590,6,21
9999863,4,21
8133595,6,9
8133594,7,35
8133598,2,17
8133596,6,11
8139526,4,38
8139524,2,9
6039774,3,10
8136990,6,29
8136987,3,39
8136989,3,28
8136988,3,33
6218600,5,19
8138056,5,39
8122905,3,34
8122904,5,28
8122907,4,30
8122908,2,27
6298008,7,11
8039855,7,38
8034221,3,17
8034222,4,5
8034223,6,40
8034224,6,21
8034374,3,23
8136859,7,17
8034225,3,20
8034226,2,19
8122012,6,12
8042474,3,16
8132477,6,13
8132479,4,26
8135277,6,28
8132476,7,10
8132478,6,30
8121342,7,30
8121341,6,17
8039626,6,36
8035227,5,22
8035231,7,26
6034201,5,8
8001080,7,37
8126248,3,31
8031502,6,36
8132172,4,33
8126251,7,30
8026154,7,30
8015557,5,13
8015558,2,17
8126277,5,33
8126278,7,31
9931907,4,32
8026005,6,13
8017451,4,37
8017452,2,17
8039210,2,34
8125470,2,9
8135930,2,19
6300455,6,23
6300454,6,39
8110716,2,38
8135931,7,24
8117773,6,24
8130592,4,36
8008339,3,34
8130587,6,17
8020228,5,33
8026357,5,20
8026358,2,26
8124698,3,36
8130582,5,15
8138365,5,30
8127608,6,24
8127607,5,11
8016429,2,28
8007415,4,17
8016428,2,26
8019282,5,20
8019281,5,22
8020376,5,12
8028150,2,24
8028151,4,18
8117288,4,22
8117290,2,27
8039608,3,32
8039609,3,6
8036580,7,26
8036581,7,8
8041743,7,26
8021529,5,22
8124948,2,27
8124946,5,6
8136874,2,27
8136871,2,34
8136876,3,40
8021530,3,24
8128767,5,38
8109493,7,25
8109494,2,13
8021532,2,10
8038586,6,10
8021531,4,12
8121119,7,40
8122276,3,16
8122275,7,7
8122277,4,36
8116128,5,29
8136881,4,28
8116130,5,28
8116129,2,38
8116117,4,9
8128768,3,15
8116122,4,16
8116118,7,19
8043163,2,31
8025759,7,39
8138423,5,19
8138429,7,31
8138425,3,18
8138430,4,20
8037770,4,6
8025760,3,19
8138427,5,38
8138422,2,33
8138428,2,9
8138426,7,10
8025762,2,34
8037767,2,37
8122278,2,14
8122279,7,8
8043332,6,17
8007836,4,11
8124943,2,9
8124942,2,19
8136873,6,24
8136870,4,19
8136875,7,19
8021526,5,5
8109488,2,9
8109490,2,15
8021528,5,14
8038587,2,7
8021527,7,40
8121117,6,16
8119741,6,17
8119742,3,34
8143919,6,40
8143923,2,32
8143921,4,30
8143925,6,12
8143928,7,25
8143926,3,23
8143922,6,15
8143924,7,36
8143927,2,9
8143920,4,22
6301903,2,22
6301902,7,10
6030057,2,22
8028832,5,23
8022108,3,40
6310247,4,21
8007188,2,13
8000573,4,28
8037340,4,32
8037341,4,24
8115630,4,28
8032713,2,18
8016410,4,7
8023177,2,27
8016408,3,7
8016409,3,29
8016412,4,21
8016411,4,31
8024366,6,15
8024367,4,22
8023106,4,35
8034218,3,26
8007822,6,38
8035108,5,20
8037063,5,28
8007828,6,38
8007827,3,36
8007826,6,8
8021068,6,34
8021069,3,18
8021067,7,16
6030660,7,17
8007823,7,6
6301228,5,34
8007824,5,27
6030659,2,34
6301227,6,27
8139113,3,25
8038283,4,12
8038284,3,18
8141901,3,16
8030057,5,25
8030055,6,36
8030054,3,39
8138606,5,34
8127822,3,8
8114282,2,19
8014201,5,25
8136522,4,14
8136523,5,28
8136524,3,5
9932001,5,9
8010382,6,29
8010383,3,38
8038798,4,9
9932002,6,8
8022118,2,8
8022119,6,32
9931999,3,38
9932000,4,37
8120639,5,20
8001150,5,16
8143584,3,18
6033203,4,19
6309906,7,20
8136908,6,16
8135706,5,15
8135705,2,14
8135704,2,24
8038679,2,16
8138163,3,11
8140021,5,10
8126769,2,11
8126770,3,10
8132676,7,26
8132685,5,33
8128206,5,11
8132684,2,39
8126771,6,8
8021785,2,29
8021784,3,23
8021787,7,12
8021783,6,38
8126768,3,5
8021786,6,16
8021782,2,37
8126767,7,34
8123874,3,19
8126766,4,18
8018543,6,28
8020203,5,20
8020470,6,38
6242317,2,12
8021013,7,24
6242318,7,16
8018893,3,26
8039874,6,11
8019981,5,24
8141466,7,39
8035176,4,12
8018518,2,19
8016561,6,6
8039028,5,8
8039034,3,35
8142525,4,5
8128204,4,14
8128205,7,27
8039031,5,16
8039032,5,40
8039030,6,36
8039029,2,25
8039033,7,20
8038215,2,35
8030011,5,30
8030013,3,37
8033115,2,7
6242319,3,9
6203582,6,7
8003056,3,23
8016511,3,10
6242320,3,13
8028590,3,36
8028591,3,14
8010487,6,20
8010488,3,17
8010485,7,40
8010486,5,28
8124078,6,19
8124081,4,7
8143779,5,33
8143815,2,15
8132686,2,7
8131066,2,40
8131041,7,10
8131047,5,9
8131046,4,11
8131077,2,15
8131089,2,11
8131065,5,10
8131088,3,11
8131072,2,33
8131061,4,30
8131083,6,29
8131073,2,21
8131062,6,26
8131084,2,14
8131075,5,10
8134134,3,29
8131098,5,21
8131087,3,34
8131074,4,33
8131063,4,36
8131085,5,13
8131071,2,12
8131040,4,5
8131060,4,15
8131079,4,11
8131058,6,7
8131070,3,6
8131059,7,38
8131081,7,16
8131056,4,31
8131057,4,35
8131055,3,19
8137779,5,5
8137777,3,19
8137778,7,19
8137780,7,36
8131048,2,35
8131044,5,7
8131043,3,38
8131039,4,12
8131042,5,14
8131080,2,23
8137784,7,19
8137785,4,22
8137782,5,29
8137781,3,33
8137783,7,22
8137786,2,26
8134084,5,10
8017216,5,21
8138124,2,27
9931813,3,37
8009987,4,39
8126961,3,25
8035110,6,10
8008142,2,14
8129521,3,11
8129519,4,16
8032622,3,9
8035180,7,18
8024290,6,39
8041707,5,28
8126960,6,34
8129520,4,33
8024795,3,23
8121475,6,5
8018327,2,34
8119465,2,33
8008107,2,37
8012042,6,37
8012041,7,14
8012366,7,38
8010206,5,39
8141797,4,7
8012365,6,15
8005358,6,19
8141798,5,23
8131104,3,9
8131105,4,10
8012861,2,35
8020935,5,33
8016547,4,16
8011917,5,8
8011918,4,23
8142757,2,35
8026008,3,27
8026007,7,18
8130790,5,29
8019972,6,27
8043407,7,35
8040969,7,34
8121105,6,20
8008702,2,11
8008699,7,30
8039644,7,35
8039643,2,9
8008703,5,6
8008700,2,34
8008704,7,35
8008701,3,29
8019948,2,17
8023141,7,33
8017645,5,17
8013450,4,6
8021644,5,30
8021714,6,14
8025844,4,38
8024728,2,29
8024727,7,23
8024726,5,20
8040880,4,22
8025293,4,39
8024740,7,14
8024736,4,28
8024737,4,37
8024738,7,19
8024739,7,32
8117222,7,23
8024706,4,5
8024701,6,14
6300945,6,36
8024700,5,37
6300944,7,21
8024699,5,5
6300943,5,29
8024702,5,12
6300946,2,10
8024703,6,11
6300947,5,8
6301836,3,8
8024693,5,10
8024692,2,39
8024691,5,22
8024746,5,22
8024745,3,40
8024744,6,23
8024759,6,36
8024758,3,33
8024757,3,29
8024734,3,14
8024732,7,13
8024735,5,35
8141027,5,27
8141026,4,29
8141050,6,27
8117215,7,25
8117216,4,33
8117217,5,25
8118560,6,34
8038907,5,26
8038906,5,29
8038905,2,5
8133111,7,38
8133128,5,25
8118561,5,20
8126129,5,35
8126130,7,28
8126116,2,8
8126117,4,13
8126113,6,7
8126120,3,29
8126119,3,19
8126121,6,31
8038915,4,8
8038914,5,40
8038913,4,8
8038916,2,12
8118562,5,38
8126111,7,5
8126110,2,10
8126108,3,23
8126112,4,7
8126105,2,15
8126106,4,38
8038911,5,24
8038910,3,10
8038909,5,22
8038912,4,19
8024697,7,13
8024696,4,28
8024695,4,28
8024698,7,29
8133129,3,30
8133130,5,21
8133131,5,33
8041132,2,19
8041133,3,37
8025831,6,22
8024712,3,40
8024711,4,15
8024710,2,25
8024713,4,28
8024724,6,15
8024723,2,23
8024725,6,36
8024754,5,28
8024753,4,7
8024752,4,18
8024755,3,15
8024756,6,6
6300950,3,32
6300948,4,9
8024716,7,29
8024715,7,30
8024717,4,11
8024748,7,36
8024747,4,6
8024750,2,25
8024751,5,36
8032366,2,11
8024704,4,40
8024705,6,10
8024694,6,10
8030141,2,11
8030148,6,23
8030143,7,19
8030149,3,10
8030154,4,21
8030145,2,37
8030151,3,20
8030155,3,27
8030146,7,30
8030152,5,19
8030158,7,13
8024730,2,24
8024729,4,29
8126154,2,37
8133146,2,25
8133140,6,5
8133141,2,15
8133142,4,15
8117210,7,6
8126889,5,40
9999138,3,37
9995411,4,14
8025274,7,5
9995476,4,20
8004175,6,18
8012101,6,5
9998744,4,18
8127788,5,24
8127806,6,18
8138840,4,25
9999781,2,32
9999779,4,36
8012474,6,21
8138841,2,29
8143669,2,36
8042714,2,8
