product_id,current_stock,min_stock,max_stock,reorder_point
8138098,112,34,189,88
8140355,62,20,148,65
8140158,243,30,254,108
8140157,38,14,189,75
8138106,168,22,142,64
8138097,88,37,121,66
8140156,188,22,151,67
8138104,177,26,240,101
8136730,27,19,90,44
8112944,207,37,229,104
8117897,6,17,203,82
8117898,5,26,108,55
8125565,238,24,210,89
8125566,264,23,264,107
8115574,145,24,147,67
8117896,18,14,118,50
8118746,83,32,113,60
8117901,5,18,104,48
8129377,17,22,197,83
8112936,29,24,113,55
8117904,74,7,75,31
8129371,82,25,197,85
8116963,176,33,220,98
8136732,116,7,233,86
8120587,80,23,182,79
8117899,43,39,128,70
8116960,175,8,178,68
8120585,41,26,142,67
8120588,207,30,276,116
8129198,119,35,138,71
8115573,105,22,110,53
8136731,151,26,176,79
8136733,28,10,169,66
6039772,104,10,222,84
6300361,152,19,206,84
6031136,102,31,262,112
6031137,161,34,195,90
8132872,58,30,205,91
8132873,105,26,233,98
8022317,82,9,125,50
8022318,76,34,165,80
8125030,192,38,185,89
8015735,258,33,219,98
8013351,155,37,168,83
9993660,33,39,120,67
9999130,13,15,155,64
8025468,128,13,213,83
8024110,101,27,111,56
8126230,11,12,216,83
8126231,80,24,168,74
8122847,39,24,254,105
8115260,228,31,248,107
9997963,264,15,251,98
9993783,169,16,230,91
8142620,38,5,215,79
8142619,113,32,103,57
8032158,31,17,119,53
8034210,73,21,212,88
8034212,43,36,191,90
8034211,179,10,207,79
8041657,182,5,175,65
8034213,158,31,163,77
8034214,41,23,85,45
8034215,94,13,99,43
8041658,113,18,169,71
8034216,8,6,191,71
8141526,5,5,145,54
8141523,152,16,222,88
8139671,184,36,232,105
8139349,158,30,231,100
8139348,13,32,220,98
8139344,145,26,130,62
8139346,18,26,256,107
8139347,107,10,135,54
8139310,210,36,269,118
8141524,146,34,192,89
8139339,181,24,201,86
8139312,4,19,110,51
8139329,130,32,265,114
8139330,99,32,121,63
8139328,150,6,158,59
8141525,58,25,122,59
8139350,163,6,136,52
8139311,137,33,273,117
8139672,199,32,170,80
8139341,66,26,219,94
8139342,281,17,258,101
8139343,287,22,251,102
8141520,237,40,204,97
8139345,50,30,165,77
8141521,33,30,261,111
8139292,279,18,256,101
8141522,105,33,145,72
8139293,233,37,253,113
8141371,131,33,235,104
8141367,112,30,94,52
8141369,74,31,158,75
8011326,72,37,116,65
8139416,206,14,255,98
6310629,45,27,148,69
8139415,257,6,221,81
6310631,131,33,121,64
8141352,28,38,153,78
8141350,40,34,131,68
8039145,97,9,177,68
8141349,240,16,200,80
8141365,284,37,260,115
8141364,97,5,174,64
8141355,89,33,261,113
8141359,62,21,105,50
8141357,79,16,192,78
8141362,176,38,258,115
8139418,86,21,95,47
6310630,232,6,195,72
8139417,53,38,194,93
6310632,175,24,183,80
6039752,138,27,131,63
8133076,105,22,190,81
8133302,67,17,124,54
8133075,104,33,155,76
8000176,64,5,127,48
8140687,136,34,196,91
8140690,152,30,189,86
8140691,34,28,142,68
8140689,58,18,240,96
8140688,139,26,200,87
8117074,143,36,235,106
8117075,244,39,234,107
8113499,27,11,99,42
8113498,25,31,219,97
8113500,150,31,130,66
5101502,173,5,193,71
5101504,204,24,242,100
8127350,147,34,162,79
8127351,38,27,102,53
8120422,76,10,186,72
8120424,213,20,181,76
8125161,190,35,278,120
8140283,27,21,132,60
8125097,25,15,249,97
8138271,3,38,153,78
8038888,288,35,260,114
8122541,0,35,102,58
8128525,207,7,169,64
8110861,27,26,214,92
8121014,221,28,240,102
8110860,50,29,132,65
8121011,93,14,138,57
8022418,246,31,276,117
8007663,142,35,254,112
6530740,278,26,272,112
8130947,67,8,185,70
8116225,136,12,102,44
8007664,33,6,224,82
6302067,161,24,200,86
8142517,39,11,89,38
8127528,140,11,142,57
8127530,58,21,172,74
8119056,153,7,202,75
8119055,29,23,223,93
8119052,86,8,176,67
8119050,55,24,181,79
8119074,207,30,214,94
8127525,218,38,208,98
8119049,202,33,184,86
8120631,138,5,142,53
8119069,156,11,174,68
8120630,142,15,139,58
8127526,135,13,211,82
8127527,85,23,187,80
8119060,19,23,218,91
8119075,146,30,118,61
8139376,100,37,191,91
8139378,207,5,167,62
8139379,32,17,108,49
8127524,149,33,177,83
8119059,60,30,101,55
8119071,4,5,164,61
8120633,46,24,128,60
8119065,95,20,206,85
8134487,18,10,118,48
8134489,36,23,169,74
8134486,17,11,213,82
8134485,73,22,141,64
8140205,102,39,243,110
8140206,61,30,246,106
8140207,113,31,259,111
8127520,40,14,96,43
8127521,122,38,210,98
8130640,94,8,226,84
8129688,97,14,93,42
8131457,48,22,126,58
8129687,154,10,217,82
8139381,10,17,142,61
8142215,25,23,158,70
8142217,130,38,288,126
8142218,200,13,172,69
8142216,3,23,118,56
8142219,34,28,177,80
8131460,115,29,227,98
8039948,23,38,275,121
8128589,65,31,182,84
8019193,135,11,204,79
8019194,56,39,108,63
8128590,20,34,259,113
8019190,225,10,219,83
8019189,158,9,217,82
8128588,40,28,135,65
8125159,41,9,111,45
8125160,11,16,165,68
8019192,46,34,218,98
8019191,217,10,201,77
8137494,58,26,151,70
8132409,139,9,209,79
8110403,78,28,278,116
8110401,26,10,172,67
6300385,97,29,122,62
8110402,122,21,151,67
8031090,270,18,236,94
6300384,209,39,231,106
8012377,271,27,277,115
8123597,35,38,232,106
8117533,80,38,161,81
8012375,13,26,255,106
8012376,112,5,73,29
8031091,128,27,98,52
8142328,177,5,253,92
8137329,230,39,196,94
8143176,204,7,218,81
8142330,58,39,121,68
8133270,77,37,135,71
8135147,244,6,212,78
8133269,145,7,229,85
8142334,158,33,166,80
8133271,66,24,114,56
8135148,123,6,97,38
8143177,113,32,203,92
8137328,75,16,83,39
8137330,31,24,97,50
8004824,39,21,114,54
8117504,41,10,155,61
8123174,178,39,240,109
8123172,25,21,209,87
8141671,53,5,152,56
8000646,108,22,219,91
8126856,164,11,155,61
8126857,173,14,196,78
8138095,231,5,196,72
8126855,218,5,243,88
8126854,95,28,255,107
8138107,100,37,119,66
8138096,140,12,248,95
8126852,105,29,168,78
6033484,161,34,138,70
8008292,54,21,156,68
6301092,260,31,269,114
8004590,89,15,122,52
8142908,42,12,124,51
9999306,116,16,164,68
8000047,83,27,192,85
9999307,145,24,134,63
9998848,128,11,243,92
8000046,38,7,91,36
9997716,95,39,141,75
6302052,5,35,118,64
6302054,3,16,131,56
6302058,59,7,219,81
6302051,23,30,229,100
6302053,35,38,274,121
6030740,161,40,239,110
8018711,283,25,250,104
6034652,79,37,262,116
8118490,102,15,109,48
8002565,74,28,115,58
8134571,189,12,174,69
8134572,142,34,281,120
8118493,130,10,182,70
8118492,129,29,110,57
8002569,102,22,197,83
8118496,19,33,270,116
8118495,6,28,168,77
8118491,24,21,265,106
8002567,38,33,193,89
8141704,289,11,259,98
8118494,55,36,125,67
8118498,126,38,266,118
8118497,59,39,207,98
8118499,236,33,263,114
8002588,9,13,182,72
9998312,20,5,183,67
8004050,39,38,238,108
9998311,180,22,239,98
8013662,89,10,90,38
8123431,74,27,200,88
8141755,119,34,231,103
8141758,263,12,236,90
8141759,247,11,207,80
8141754,53,22,104,51
8139476,203,6,167,62
8141757,146,23,259,106
8141756,88,30,101,55
8035145,35,16,114,50
8018304,35,38,256,114
8015418,134,14,149,61
8018303,269,34,236,105
8026699,122,14,94,42
8026702,177,25,222,94
8026703,15,13,220,85
8009942,7,21,99,48
8009943,55,15,198,79
8020003,18,27,90,49
8126037,54,38,107,62
8039614,166,24,225,94
8039615,146,22,169,73
8043361,160,20,173,74
8115536,193,25,188,82
8142845,92,30,155,74
8121388,30,38,146,76
8127632,28,18,99,46
8126005,142,39,261,117
8142848,110,35,236,105
8142849,235,34,219,99
8142850,211,13,184,73
8141978,148,17,147,63
8131202,165,40,145,77
8126660,3,31,146,71
8132842,143,25,239,100
8021883,23,11,144,58
8112244,209,39,252,114
8112241,63,11,150,60
8128058,5,5,104,40
8111697,283,33,260,112
8111693,74,26,243,102
8138182,69,12,95,41
8138183,1,25,231,97
8138184,83,27,233,99
8138180,97,28,240,102
8138181,35,21,120,56
8011671,73,35,126,67
8011675,141,9,148,58
8011672,168,34,133,69
8011676,163,33,185,86
8133913,63,7,178,67
8133917,1,19,130,58
8133912,18,39,275,122
8133914,99,23,94,48
8135209,87,8,239,89
8135208,110,10,118,48
8135210,178,37,185,89
8135211,150,32,115,61
8011666,121,19,146,63
8034941,184,18,197,81
8128057,222,11,223,85
8128056,159,39,142,75
8128055,181,26,212,91
8037606,88,15,245,96
8037607,245,15,246,96
8037608,52,27,102,53
8128054,148,38,243,110
8037482,150,40,258,116
8037483,75,21,203,85
8034943,133,24,102,51
8011677,257,33,262,113
8034942,135,13,195,77
8129707,229,33,269,116
8130616,173,23,160,71
8036598,181,31,164,78
8136607,151,22,252,103
8136609,195,35,223,101
8136608,33,26,91,49
8133918,17,23,88,46
8119293,119,28,226,97
8119289,8,18,250,99
8119292,117,30,155,74
8138015,66,37,245,110
8138016,35,16,187,76
8138017,206,20,247,99
8119010,133,6,156,59
8119011,61,25,243,101
8119012,45,31,139,69
8119015,15,9,133,52
8119016,106,36,226,103
8119013,6,16,115,51
9991335,43,35,205,95
8140326,155,26,116,58
8128100,16,33,250,109
8128099,162,34,227,102
8140325,33,34,159,78
8135120,46,23,205,87
8135119,181,40,278,123
8120797,83,36,143,73
8140327,28,16,248,97
8010302,82,33,174,82
8010300,129,31,160,76
8120205,31,36,155,78
8126991,156,16,143,60
8126992,113,32,192,88
8126993,68,16,175,72
8114000,97,8,198,75
8132672,55,14,132,55
8018269,70,20,248,100
8028116,96,16,139,59
8127001,182,10,158,62
8132673,137,23,207,87
8127000,191,24,162,72
8020676,42,38,138,73
8139013,208,30,255,109
8139012,113,12,122,51
8019059,74,5,236,86
8019058,7,19,102,48
8019061,18,23,83,44
8019060,38,10,86,37
8019063,48,40,274,122
8019062,142,37,267,118
8019065,165,22,198,84
8019064,148,22,129,59
8018279,135,29,154,73
8018282,236,39,228,105
8023713,142,35,104,59
8038263,184,29,208,92
8140967,82,24,175,77
8140968,73,8,78,33
8135740,248,22,217,90
8135737,100,27,124,61
8135739,109,6,76,31
8018278,42,17,180,74
8018277,226,36,254,112
8019980,47,9,134,53
8019979,256,28,241,103
8019978,36,16,121,53
8018276,223,35,197,92
8122731,177,24,150,68
8122732,182,37,203,95
8019977,96,17,234,93
8018275,107,12,101,43
8018268,84,5,186,68
8122729,184,37,264,116
8019066,174,30,143,70
8018267,127,37,147,76
8030978,210,28,211,92
8030977,234,30,253,108
8019057,87,38,131,71
8019056,195,19,221,90
8132674,205,11,257,97
8033153,277,35,246,109
8029082,224,16,211,84
8029083,266,24,231,96
8109297,23,27,213,92
8135743,1,12,150,60
8021361,12,32,141,70
8018271,120,10,99,41
8135742,29,11,108,45
8135741,23,30,115,60
8026254,12,17,79,39
8026255,127,27,132,64
8020675,18,32,147,72
8020674,163,17,223,89
8018265,144,22,106,51
8122730,17,12,137,56
8018266,172,29,275,115
8019975,52,6,103,40
8001450,207,32,204,92
8001451,98,36,189,90
8012306,13,30,239,103
8012307,16,13,168,67
8016131,131,29,233,100
8012305,37,32,121,63
8021895,67,7,113,44
8018597,22,22,147,66
8033447,37,11,134,54
8006947,11,32,156,75
8021896,38,18,164,69
8141063,105,21,129,59
8136136,175,25,255,106
8127802,79,15,227,89
8127359,157,23,211,89
8136137,196,29,232,100
8141064,119,22,119,56
8030895,146,39,205,97
8034562,219,16,212,85
8006789,106,15,136,57
8022204,140,30,263,112
8022203,31,14,85,39
8006788,91,18,163,69
8015483,209,22,185,79
8023711,39,35,267,116
8018357,77,31,102,56
8039930,11,6,137,52
8037949,68,20,103,49
8012313,148,22,243,99
8012311,33,23,103,51
8012309,36,39,186,90
8012310,171,15,132,56
8012308,134,37,183,88
8038273,263,40,247,112
8039929,189,28,240,102
8039924,94,36,148,75
8039923,97,5,74,29
8039922,236,26,259,108
8012312,41,25,214,91
8025479,224,10,251,94
8007986,117,34,221,99
8007987,95,26,202,88
8025478,282,17,245,97
8028541,28,8,140,54
8012379,29,9,153,59
8134832,191,34,170,82
8143273,80,6,218,80
8126774,21,17,150,64
8126776,102,34,275,118
8126775,31,21,186,79
8126772,77,40,153,80
8126778,27,6,76,31
8126773,54,37,103,60
8128047,46,32,207,93
8129274,91,29,111,58
8132109,125,15,172,70
8132110,1,26,95,50
8128046,205,29,170,78
8132106,205,13,193,76
8128042,59,22,228,94
8128043,158,23,139,64
8132107,189,26,191,84
8128040,99,16,150,63
8132105,55,35,122,65
8128045,14,31,164,78
8132108,85,20,257,103
8128044,94,20,154,67
8128041,252,40,282,125
8133249,7,19,126,56
8128872,2,7,215,80
6310524,147,32,231,102
8118975,59,12,236,90
8014861,25,22,271,109
8014866,29,5,122,46
8013464,86,37,154,78
6310523,103,14,223,87
8142604,56,16,222,88
8142605,127,16,158,66
8042047,145,14,172,69
8042048,101,9,129,51
8139496,227,25,263,108
8040805,97,30,169,79
8031364,98,36,185,88
8031365,10,11,169,66
8126339,166,22,268,108
8011705,216,5,207,76
8011704,144,33,251,109
8019452,122,12,100,43
8127949,193,40,169,85
8128291,141,13,116,49
8141602,38,38,172,85
8141603,43,22,252,103
8138243,211,22,204,86
8138242,21,30,127,64
8138241,36,32,109,59
8128290,48,10,229,87
8132708,25,32,108,59
8111457,149,31,278,117
8008268,37,32,159,76
8036269,36,12,242,93
8000319,152,39,114,65
8003955,296,30,275,116
8118944,133,38,102,60
8000318,176,18,191,79
8031360,178,20,201,83
8137533,44,18,141,61
8035743,11,13,152,62
8027288,56,5,114,43
8027289,184,19,176,74
8140500,19,8,181,69
8140501,129,33,257,111
8027286,221,34,229,102
8027285,94,30,165,77
8027287,183,18,178,74
8027284,99,8,209,78
8035746,200,16,222,88
8027280,249,33,234,103
8027283,14,25,181,80
8133254,174,29,146,70
8134490,133,21,118,55
8035622,59,8,155,59
6533111,57,24,231,96
8136587,158,13,173,69
8136588,210,18,235,94
8136586,70,19,252,101
8142703,38,36,242,108
8142704,140,37,131,70
8142705,114,21,262,105
8142708,61,36,213,98
8142706,202,39,264,118
8142710,142,33,220,98
8142709,49,29,124,62
8142707,60,39,211,99
8143143,38,12,89,39
8110891,122,27,163,75
8110892,258,16,254,99
8110890,42,23,138,63
8110888,35,33,165,79
8110889,157,13,159,64
8110887,128,8,212,79
8138942,37,31,137,68
8138941,30,34,224,101
8138939,59,8,72,30
8138940,192,39,191,92
8142656,56,38,204,96
8139883,61,15,103,46
8111454,77,12,145,59
8111455,154,32,146,72
8127435,40,36,123,66
8020782,114,16,218,87
8031213,180,31,155,74
8127434,56,24,165,73
8136877,92,20,103,49
8014910,5,5,105,40
8111456,82,15,149,62
6301046,61,25,168,75
8026983,20,26,150,69
8031214,190,34,239,106
8030189,33,26,177,79
6034710,73,32,144,71
8132294,51,26,175,78
8132292,52,35,119,64
8121799,75,5,187,69
8121800,53,11,137,55
8133250,140,22,175,76
8131238,205,23,198,84
8131242,105,29,109,57
8131239,31,23,96,49
8131243,239,13,218,85
8139499,92,20,216,89
8138938,32,10,116,47
8138937,79,28,98,53
8133251,70,31,255,109
8139500,49,36,239,107
8139501,37,7,150,57
8139502,246,37,241,108
8139503,9,10,144,57
8036268,175,29,161,75
8011713,151,5,174,64
8141604,61,29,136,66
8011712,94,36,280,121
8026978,32,21,254,103
8137534,86,22,196,83
8003956,90,13,111,47
6533142,57,25,123,59
8133247,67,9,164,63
8143150,31,35,146,74
8143151,68,37,120,66
8133177,99,17,124,54
8133242,209,24,223,94
8143082,6,39,277,122
8143081,139,14,139,58
8143083,140,28,164,76
8133246,5,7,124,48
8133241,135,34,137,70
8133178,54,35,105,60
8133243,83,27,104,54
8133179,205,27,230,98
8133244,137,28,161,75
8133240,14,9,155,60
8133245,131,28,113,58
8019814,38,7,152,58
8031371,78,29,125,63
8133252,178,12,226,87
8133253,80,8,91,37
8130946,32,30,92,52
8131598,24,16,264,103
6310520,25,14,107,47
8118977,176,35,193,90
8014858,172,19,249,100
8014859,33,37,281,122
8013471,208,26,229,97
6310519,209,7,226,84
8142625,18,10,201,77
8032576,159,25,176,78
8142626,48,31,121,63
8042051,119,39,109,64
8042052,135,17,217,87
8139488,123,19,213,87
8139494,191,29,262,111
8040806,171,31,132,66
8031366,28,39,138,74
8031363,111,15,243,95
8142531,168,8,137,53
8142535,5,24,191,82
8138375,139,10,222,84
8138377,70,27,202,88
8042683,89,23,187,80
8140506,182,29,202,90
8042957,158,32,190,87
8141677,74,19,144,63
8129237,59,38,127,69
8142065,29,24,198,85
8129236,209,26,241,101
8138376,183,21,157,69
8140505,42,30,103,56
8138374,6,34,202,93
8141675,95,8,109,43
8141676,95,33,137,69
8142810,85,21,125,57
8142809,34,21,82,42
6301211,18,21,100,49
6253701,80,8,149,57
8017272,98,18,83,41
8115159,102,22,151,67
8130492,143,12,141,57
8043460,145,16,233,92
8043467,42,27,177,80
8043472,139,26,154,71
8043476,3,22,194,82
9995592,42,23,99,50
8043473,155,21,139,62
8130491,86,26,220,94
8143032,150,16,135,58
9995584,79,20,148,65
8143033,150,31,116,61
8143034,93,29,142,69
8043464,30,35,188,89
8013955,106,31,109,58
9996074,215,33,182,85
8008961,55,18,145,62
8008960,146,38,200,95
8021909,74,25,184,81
8021682,129,16,220,87
8002038,114,31,260,111
8121183,175,13,158,64
8121184,184,19,209,86
8121185,137,5,169,62
8121186,96,19,87,43
8121187,139,22,213,89
8002036,234,29,241,103
6030908,16,34,107,60
6530375,153,39,126,69
6030909,52,13,172,69
8121188,29,11,194,75
8002040,15,24,182,79
8002046,24,39,231,106
9996106,107,7,108,42
8007612,161,17,158,66
8136827,171,22,245,100
8031065,110,12,200,78
8027494,93,29,241,103
8027493,277,29,270,113
8136496,61,12,108,46
8141588,47,20,255,102
8020310,27,24,178,78
8137716,136,7,221,82
8020309,78,38,180,88
8126350,5,39,111,64
8020311,123,40,196,95
8136826,122,40,224,104
8122932,101,24,175,77
8122933,169,20,149,65
8032543,128,6,153,57
8032478,3,7,200,75
8032749,99,9,164,63
8032877,50,40,100,61
6030603,300,35,272,118
6030604,30,37,178,86
8127463,87,21,184,78
8127462,108,22,231,95
8016171,56,6,251,92
8016181,127,25,198,86
8116408,102,8,89,36
8037139,102,5,85,33
8038998,96,14,106,46
9994362,113,20,211,87
9999562,79,19,98,47
8017227,20,37,110,63
8029941,59,19,79,40
8000927,196,32,262,113
8042782,17,31,227,100
8137945,101,24,193,83
8037980,252,6,250,91
8135908,48,11,188,73
8138136,162,13,139,57
8037986,79,37,126,68
8042443,155,28,167,77
8136622,59,37,135,71
8136364,231,40,240,110
8128759,200,23,173,76
8137608,8,34,244,108
8037983,0,33,263,114
8037981,190,21,170,73
8037985,11,8,98,40
8037982,31,19,140,61
8143137,69,8,154,59
8128112,189,19,235,95
8143003,225,17,249,98
8143004,139,8,174,66
8143005,119,32,99,55
8043674,87,38,285,124
8123939,22,21,150,66
8018809,42,14,125,53
8018810,62,29,168,78
8038102,247,20,254,102
8038101,65,21,127,58
8137694,34,20,265,106
8137695,36,5,88,34
8137699,139,21,217,90
8041890,31,19,175,74
8131940,216,35,228,103
8131941,19,18,226,91
8131942,163,15,140,59
8127633,95,23,258,105
8127634,140,40,226,105
8135879,41,9,144,56
8116372,82,7,236,87
8116373,126,23,88,46
8127974,118,6,226,83
8018702,206,30,172,80
8033768,135,8,226,84
8021078,123,11,85,37
8021079,85,32,120,63
8021072,138,13,107,46
8021073,144,17,105,48
8126045,108,27,99,52
8018838,84,17,190,78
8018839,44,27,101,53
8027062,172,34,231,103
8027063,4,26,274,113
8019881,74,6,99,39
8019879,35,13,77,35
8019880,1,12,158,63
8043676,48,30,267,113
8141418,47,21,253,102
8141419,12,25,241,101
8141420,56,11,88,38
8021080,139,19,209,86
8033769,14,29,209,92
8143007,84,11,190,74
8137700,97,10,208,79
8131943,14,25,270,111
8116375,52,15,105,47
8018706,2,10,159,62
8009329,58,17,147,63
8027067,50,13,179,71
8019085,160,26,129,62
8141421,83,6,250,91
8131944,16,17,116,52
8116374,31,35,211,97
8143008,76,11,154,61
8137701,58,31,272,115
8127637,111,35,148,75
8126071,79,15,261,101
8019119,13,8,120,47
8019882,74,29,93,51
8038098,267,28,229,98
8143009,22,14,167,68
8131945,161,9,238,89
8143000,113,18,97,46
8143001,151,31,167,79
8143002,152,17,138,59
8043673,256,35,256,112
8123938,31,17,263,103
8018807,129,23,139,64
8018808,110,15,201,80
8038103,20,7,257,95
8038100,162,30,211,93
8137696,103,35,167,81
8137697,194,40,202,97
8137698,100,6,221,81
8041889,0,28,93,51
8129123,73,11,126,51
8141415,244,34,254,111
8141416,47,28,135,65
8141417,138,24,160,72
8131938,103,26,86,47
8131937,117,33,261,113
8131939,75,40,186,91
8127635,175,33,212,96
8127636,146,33,146,73
8135880,41,19,139,61
8116370,6,23,175,76
8116371,141,32,219,97
8127975,40,31,105,57
8033767,102,21,85,43
8021076,235,24,264,108
8021077,13,33,117,62
8021070,17,32,198,90
8021071,100,28,171,78
8043713,2,15,181,73
8018836,30,5,166,61
8018837,44,14,171,69
8027059,34,28,243,103
8027060,54,20,256,103
8019878,180,26,258,107
8019876,14,6,165,62
8019877,93,37,97,58
8018811,37,9,227,85
8043675,150,27,158,73
8017750,99,8,215,80
8121676,188,11,166,65
6530489,137,23,116,56
8005208,237,40,210,100
8012040,25,11,176,69
6034656,99,36,181,87
8003608,140,34,200,92
6034655,172,29,212,93
8021261,110,17,184,75
8003610,119,18,203,83
6030459,63,9,191,73
6300056,121,10,85,36
6034654,257,17,261,102
8003606,30,30,174,80
6030741,66,38,175,86
8020572,139,20,217,89
6034658,73,27,98,52
6034659,71,20,175,74
8129537,18,27,110,56
8132404,94,27,164,75
8124621,33,25,246,102
8132398,140,19,114,52
8126981,114,9,177,68
8119586,83,5,216,79
8126980,13,25,168,75
8119587,19,17,95,44
8143368,86,22,157,69
8143353,175,30,268,113
8143363,181,39,172,86
8143369,211,16,171,70
8143354,19,18,246,98
8014490,145,23,179,78
8143370,121,5,160,59
8113247,161,27,273,113
8043406,197,37,210,98
8040288,78,20,151,66
8040285,87,8,231,86
8131828,133,33,244,107
8113248,16,16,77,37
8021889,188,33,188,87
8021673,0,22,174,75
8021736,133,34,127,67
8021677,99,24,95,49
6295354,121,6,142,54
8020905,63,32,254,110
8020138,47,37,155,78
8041801,66,28,181,82
8133695,150,9,209,79
8113398,121,32,134,68
